Id,Date,Site,County,State,Species,Sex,Age,Reproduction,Forearm,Weight,Data Project
1714484,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714485,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714486,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714487,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714488,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714489,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714490,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714491,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714492,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714493,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714494,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714495,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714496,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714497,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714498,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714499,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714500,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714501,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714502,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714503,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714504,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714505,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714506,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714507,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714508,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714509,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1714510,00:00.0,"Dwellings Nat. Mon. (Catron), 4 mi. S Gila Cliff, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1715019,00:00.0,"Willow Creek Pong (Catron), 10 mi. E Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
1715020,00:00.0,"Willow Creek Pong (Catron), 10 mi. E Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
542607,00:00.0,"pond on Jumpoff Joe Ck. Rd. (Josephine), 0.5 mi. above Jack Ck. Crossing, Josephine, United States","Josephine, US.OR",Oregon,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
542608,00:00.0,"pond on Jumpoff Joe Ck. Rd. (Josephine), 0.5 mi. above Jack Ck. Crossing, Josephine, United States","Josephine, US.OR",Oregon,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
542609,00:00.0,"pond on Jumpoff Joe Ck. Rd. (Josephine), 0.5 mi. above Jack Ck. Crossing, Josephine, United States","Josephine, US.OR",Oregon,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
542610,00:00.0,"pond on Jumpoff Joe Ck. Rd. (Josephine), 0.5 mi. above Jack Ck. Crossing, Josephine, United States","Josephine, US.OR",Oregon,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
542611,00:00.0,"pond on Jumpoff Joe Ck. Rd. (Josephine), 0.5 mi. above Jack Ck. Crossing, Josephine, United States","Josephine, US.OR",Oregon,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
542612,00:00.0,"pond on Jumpoff Joe Ck. Rd. (Josephine), 0.5 mi. above Jack Ck. Crossing, Josephine, United States","Josephine, US.OR",Oregon,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
542613,00:00.0,"pond on Jumpoff Joe Ck. Rd. (Josephine), 0.5 mi. above Jack Ck. Crossing, Josephine, United States","Josephine, US.OR",Oregon,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
542614,00:00.0,"pond on Jumpoff Joe Ck. Rd. (Josephine), 0.5 mi. above Jack Ck. Crossing, Josephine, United States","Josephine, US.OR",Oregon,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
542615,00:00.0,"pond on Jumpoff Joe Ck. Rd. (Josephine), 0.5 mi. above Jack Ck. Crossing, Josephine, United States","Josephine, US.OR",Oregon,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
542616,00:00.0,"pond on Jumpoff Joe Ck. Rd. (Josephine), 0.5 mi. above Jack Ck. Crossing, Josephine, United States","Josephine, US.OR",Oregon,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577851,00:00.0,"Ledges State Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577855,00:00.0,"Ledges State Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577856,00:00.0,"Ledges State Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577870,00:00.0,"Ledges State Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
577875,00:00.0,"Ledges State Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577893,00:00.0,"1 1/3 mi. S, 2 mi. W Boone (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577911,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
577915,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577916,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
577927,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
577940,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
577943,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577944,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
577946,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
577947,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577948,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577949,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
577954,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577955,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577956,00:00.0,"Ledges State Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
577958,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
577962,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
577964,00:00.0,"McHore Park (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
578252,00:00.0,"1 1/3 mi. S, 2 mi. W Boone (Boone), Boone, United States","Boone, US.IA",Iowa,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
213917,00:00.0,"pool, Southwestern Research Station (Cochise), Cochise, United States","Cochise, US.AZ",Arizona,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
213920,00:00.0,"pool, Southwestern Research Station (Cochise), Cochise, United States","Cochise, US.AZ",Arizona,Lasionycteris noctivagans,Unknown,Unknown,Unknown,,,U.S. Bat Banding Program Data
213922,00:00.0,"pool, Southwestern Research Station (Cochise), Cochise, United States","Cochise, US.AZ",Arizona,Lasionycteris noctivagans,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
348943,00:00.0,"McKittrick Canyon (Culberson), Culberson, United States","Culberson, US.TX",Texas,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
349516,00:00.0,"Island Beach State Park (Ocean), Ocean, United States","Ocean, US.NJ",New Jersey,Lasionycteris noctivagans,Unknown,Unknown,Unknown,,,U.S. Bat Banding Program Data
350353,00:00.0,"Rucker Lake (Cochise), W side of Chiricahua Mtns, Cochise, United States","Cochise, US.AZ",Arizona,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350427,00:00.0,"Willow Creek (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350428,00:00.0,"Willow Creek (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350429,00:00.0,"Willow Creek (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350430,00:00.0,"Willow Creek (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350431,00:00.0,"Iron Mesa Lake (Catron), 1.5 mi by trail from Willow Creek, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350571,00:00.0,"Willow Creek Ranch (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350572,00:00.0,"Willow Creek Ranch (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350579,00:00.0,"tank (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350580,00:00.0,"tank (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350581,00:00.0,"tank (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350582,00:00.0,"tank (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350583,00:00.0,"tank (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350584,00:00.0,"tank (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350585,00:00.0,"tank (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350602,00:00.0,"Iron Mesa Lake (Catron), 1.5 mi by trail from Willow Creek, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350603,00:00.0,"Iron Mesa Lake (Catron), 1.5 mi by trail from Willow Creek, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
350604,00:00.0,"Iron Mesa Lake (Catron), 1.5 mi by trail from Willow Creek, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
355744,00:00.0,"McKittrick Canyon (Culberson), Culberson, United States","Culberson, US.TX",Texas,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
356317,00:00.0,"Island Beach State Park (Ocean), Ocean, United States","Ocean, US.NJ",New Jersey,Lasionycteris noctivagans,Unknown,Unknown,Unknown,,,U.S. Bat Banding Program Data
357154,00:00.0,"Rucker Lake (Cochise), W side of Chiricahua Mtns, Cochise, United States","Cochise, US.AZ",Arizona,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
357228,00:00.0,"Willow Creek (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
357229,00:00.0,"Willow Creek (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
357230,00:00.0,"Willow Creek (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
357231,00:00.0,"Willow Creek (Catron), 9 mi E of Mogollon, Catron, United States","Catron, US.NM",New Mexico,Lasionycteris noctivagans,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
